locustag,asmid,species_name,phylum,subphylum,class,order,family,genus,total_proteins,adhesion_count,adhesion_fraction,mean_adhesion_prob,median_adhesion_prob
F167DED9,GCA_009830905.1_ASM983090v1,Neofusicoccum cordaticola,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,12684,244,0.01923683380637023,0.8353299180327869,0.8749
FFAA5005,GCA_009829855.1_ASM982985v1,Neofusicoccum kwambonambiense,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,12817,248,0.019349301708668176,0.8375060483870967,0.8951
F9A8F1F2,GCA_029906385.1_ASM2990638v1,Neofusicoccum laricinum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,11311,205,0.018123950137034744,0.8428273170731707,0.8975
F5DE2E4D,GCA_020912385.1_ASM2091238v1,Neofusicoccum parvum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,12690,254,0.020015760441292357,0.8349925196850394,0.8875500000000001
F714AC02,GCA_021436925.1_ASM2143692v1,Neofusicoccum ribis,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,12592,242,0.019218551461245233,0.8301330578512397,0.8948
F610C255,GCA_036936575.1_ASM3693657v1,Neofusicoccum sp. NPBT67,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,12201,232,0.01901483484960249,0.8347689655172413,0.8827
F6D77F79,GCA_037356115.1_Neofusicoccum_Z2,Neofusicoccum sp. Z2,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,9692,143,0.014754436648782501,0.8401965034965035,0.9147
FE79BE79,GCA_037356075.1_Neofusicoccum_Z40,Neofusicoccum sp. Z40,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,5589,96,0.017176596886741814,0.8429156250000001,0.8976500000000001
F64B7DFE,GCA_009829365.1_ASM982936v1,Neofusicoccum umdonicola,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neofusicoccum,12558,250,0.019907628603280776,0.830054,0.8826499999999999
F4173319,GCA_001929475.1_NeoIirr1.0,Neolecta irregularis,Ascomycota,Taphrinomycotina,Neolectomycetes,Neolectales,Neolectaceae,Neolecta,4729,36,0.0076126030873334746,0.8548333333333333,0.9192
F94BE4A7,GCA_001632425.1_Neole1,Neolentinus lepideus,Basidiomycota,Agaricomycotina,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,Neolentinus,9555,87,0.009105180533751962,0.8301287356321839,0.8727
F5D70F5B,GCA_019137265.1_ASM1913726v1,Neonectria coccinea,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,11691,197,0.016850568813617312,0.8618954314720813,0.9248
F2D081AD,GCA_001305505.1_Nd324p1.0,Neonectria ditissima,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,12022,201,0.016719347862252536,0.8522,0.9243
FDC400AA,GCA_030864175.1_ASM3086417v1,Neonectria faginata,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,11552,191,0.016533933518005542,0.8654832460732984,0.9317
F212459B,GCA_013759035.1_ASM1375903v1,Neonectria galligena,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,12057,193,0.016007298664676123,0.8459652849740933,0.9133
F0EE5036,GCA_003385265.1_ASM338526v1,Neonectria hederae,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,10925,182,0.01665903890160183,0.8600153846153846,0.9352499999999999
FB0114B7,GCA_037954305.1_UCR_Neomagnoliae_1.0,Neonectria magnoliae,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,11631,184,0.015819791935345197,0.8575744565217391,0.9162
F0F543A9,GCA_917563905.1_NneoKNNDK_001_PacBio_v1,Neonectria neomacrospora,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,10366,147,0.014180976268570325,0.8653095238095239,0.9244
F3D5FB6D,GCA_037954315.1_UCR_Neopunicea_1.0,Neonectria punicea,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,12683,201,0.01584798549239139,0.8661885572139304,0.9295
F2346391,GCA_003934905.1_ASM393490v1,Neonectria sp. DH2,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,13065,212,0.0162265595101416,0.8548070754716981,0.9251499999999999
FFDC3E04,GCA_003987895.1_ASM398789v1,Neonothopanus nambi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Omphalotaceae,Neonothopanus,27781,290,0.010438789100464346,0.8132724137931034,0.8553999999999999
FC8DAB21,GCA_014621435.1_ASM1462143v1,Neopestalotiopsis clavispora,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,15016,358,0.02384123601491742,0.8438480446927374,0.9024000000000001
FC35E29C,GCA_023078685.1_ASM2307868v1,Neopestalotiopsis rosae,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,15099,366,0.02424001589509239,0.853014480874317,0.91605
FB61C939,GCA_011058875.1_ASM1105887v1,Neopestalotiopsis sp. 37M,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,14232,337,0.02367903316469927,0.8542284866468842,0.9182
FF828788,GCA_023628315.1_ASM2362831v1,Neopestalotiopsis sp. M2102B,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,14128,346,0.024490373725934315,0.849513583815029,0.9258
F1936884,GCA_023628395.1_ASM2362839v1,Neopestalotiopsis sp. PM2101E,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,14023,343,0.024459816016544247,0.8539145772594752,0.9197
F8FAAC20,GCA_023628335.1_ASM2362833v1,Neopestalotiopsis sp. PM2101,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Sporocadaceae,Neopestalotiopsis,14042,330,0.02350092579404643,0.8563366666666666,0.9176500000000001
FACECFCD,GCA_022813445.1_ASM2281344v1,Neophaeococcomyces aloes,Ascomycota,Pezizomycotina,Eurotiomycetes,Chaetothyriales,,Neophaeococcomyces,9614,112,0.011649677553567713,0.8684276785714286,0.93825
F635514B,GCA_040333265.1_ASM4033326v1,Neoroussoella solani,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporales,Thyridariaceae,Neoroussoella,14334,184,0.012836612250592995,0.8456429347826087,0.9136
FD8FD8D1,GCA_037367355.1_ASM3736735v1,Neoscytalidium dimidiatum,Ascomycota,Pezizomycotina,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Neoscytalidium,11647,200,0.017171803897999483,0.843738,0.903
FAA3304E,GCA_014282315.1_ASM1428231v1,Neospermospora avenae,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Ploettnerulaceae,Neospermospora,11469,187,0.016304821693260092,0.8624288770053476,0.926
FD4A3CAC,GCA_038088955.1_TH9209-Xerocomus-parvogracilis,Neotropicomus parvogracilis,Basidiomycota,Agaricomycotina,Agaricomycetes,Boletales,Boletaceae,Neotropicomus,9965,72,0.007225288509784245,0.7727805555555556,0.75015
FDB4FDF1,GCA_000604205.2_NAFR1,Neurospora africana,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8185,113,0.013805742211362248,0.8706548672566372,0.9172
F3487827,GCA_009806085.1_ASM980608v1,Neurospora cerealis,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8924,139,0.015575974899148365,0.8500330935251799,0.9135
FC69C3D3,GCF_000182925.2_NC12,Neurospora crassa,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8378,136,0.01623299116734304,0.8403139705882353,0.89425
FCEE6830,GCA_009805215.1_ASM980521v1,Neurospora discreta,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8389,119,0.014185242579568482,0.8535705882352941,0.9298
FF873885,GCF_033458365.1_Neuhi1,Neurospora hispaniola,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8359,124,0.014834310324201459,0.859191129032258,0.90725
FB7DD476,GCA_037102815.1_ASM3710281v1,Neurospora intermedia,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8415,136,0.01616161616161616,0.844052205882353,0.9031
FEBBE1A5,GCA_009805235.1_ASM980523v1,Neurospora pannonica,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,10084,172,0.01705672352241174,0.8256732558139535,0.8787
FF8B4292,GCA_009802275.1_ASM980227v1,Neurospora sp. CHS-2018a,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9692,167,0.017230705736690055,0.8310580838323354,0.8859
F061E5A4,GCA_009806015.1_ASM980601v1,Neurospora sp. CHS-2018b,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9444,164,0.01736552308343922,0.8364743902439025,0.88225
FC061878,GCA_009806235.1_ASM980623v1,Neurospora sp. CHS-2018c,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9409,154,0.016367307896694654,0.848287012987013,0.8891
F3D55317,GCA_009805935.1_ASM980593v1,Neurospora sp. FGSC 26623,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9539,159,0.01666841387986162,0.8128081761006289,0.8593
F1B9EF5B,GCA_009805485.1_ASM980548v1,Neurospora sp. FGSC 26624,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9149,161,0.017597551644988524,0.8183093167701864,0.8593
FCCAE07A,GCA_009805435.1_ASM980543v1,Neurospora sp. FGSC 26625,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8569,132,0.01540436456996149,0.8323484848484849,0.8934500000000001
F9755D48,GCA_009805385.1_ASM980538v1,Neurospora sp. FGSC 26626,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9147,158,0.017273422980212092,0.8174645569620254,0.84565
F5D58975,GCA_009805365.1_ASM980536v1,Neurospora sp. FGSC 26627,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9073,157,0.017304089055439214,0.8324394904458599,0.8785
FF4D6653,GCA_009805345.1_ASM980534v1,Neurospora sp. FGSC 26628,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9177,152,0.016563146997929608,0.8302394736842105,0.8914500000000001
F0D1283E,GCA_009805155.1_ASM980515v1,Neurospora sp. FGSC 26629,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9070,155,0.017089305402425578,0.8402709677419354,0.8843
F6FC0553,GCA_009805085.1_ASM980508v1,Neurospora sp. FGSC 26630,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9040,153,0.016924778761061948,0.8391888888888889,0.8784
F8968083,GCA_009805105.1_ASM980510v1,Neurospora sp. FGSC 26631,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9080,153,0.016850220264317182,0.8499359477124183,0.8872
FAC78417,GCA_009804965.1_ASM980496v1,Neurospora sp. FGSC 26632,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9429,144,0.015272033089405028,0.8264513888888889,0.89485
FB53972D,GCA_009804945.1_ASM980494v1,Neurospora sp. FGSC 26633,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9549,161,0.01686040423080951,0.8418913043478261,0.8926
FD294544,GCA_009804985.1_ASM980498v1,Neurospora sp. FGSC 26634,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9538,164,0.017194380373243865,0.8337225609756097,0.89365
F1E74688,GCA_009804975.1_ASM980497v1,Neurospora sp. FGSC 26635,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9802,154,0.015711079371556826,0.8374902597402597,0.8889
FBC34FF0,GCA_009804955.1_ASM980495v1,Neurospora sp. FGSC 26636,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9164,147,0.016041030117852465,0.8425687074829932,0.8945
F3BD5734,GCA_009804845.1_ASM980484v1,Neurospora sp. FGSC 26637,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9393,152,0.016182263387629084,0.8456914473684211,0.88775
FACDA49C,GCA_009804825.1_ASM980482v1,Neurospora sp. FGSC 26638,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9198,153,0.016634050880626222,0.8204653594771242,0.8566
F20F2F9B,GCA_009805295.1_ASM980529v1,Neurospora sp. FGSC 6877,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9058,142,0.01567674983440053,0.8338633802816902,0.8806499999999999
F4CE58BE,GCA_027946425.1_ASM2794642v1,Neurospora sp. IMI 360204,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9109,157,0.017235700955099353,0.8231070063694268,0.8852
FBFF253E,GCA_009805225.1_ASM980522v1,Neurospora sp. LNF1-1,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9097,152,0.01670880510058261,0.8501894736842105,0.8906499999999999
F8F5CD32,GCA_009805125.1_ASM980512v1,Neurospora sp. LNF1-2,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9099,156,0.01714474118034949,0.8436435897435898,0.8927499999999999
F1C76216,GCA_000604185.2_NSUB1,Neurospora sublineolata,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,6595,87,0.013191811978771797,0.8592551724137931,0.9106
F2BB85D4,GCA_009805285.1_ASM980528v1,Neurospora terricola,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9409,164,0.017430120097778723,0.8277115853658537,0.8753
F444C0DF,GCF_000213175.1_v2.0,Neurospora tetrasperma,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,8389,131,0.015615687209440935,0.8564083969465649,0.9085
F55BF87A,GCF_033439725.1_Gelte1,Neurospora tetraspora,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariales,Sordariaceae,Neurospora,9266,165,0.01780703647744442,0.8453993939393939,0.8916
F1752D04,GCA_038089155.1_TH10119-Tylopilus-exiguus,Nevesoporus exiguus,Basidiomycota,Agaricomycotina,Agaricomycetes,Boletales,Boletaceae,Nevesoporus,13630,53,0.003888481291269259,0.8106830188679245,0.8713
F2D77282,GCA_036937055.1_ASM3693705v1,Nidula microcarpa,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Nidulariaceae,Nidula,8187,125,0.015268107976059606,0.8095208,0.8292
F2865F51,GCA_036937135.1_ASM3693713v1,Nidula niveotomentosa,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Nidulariaceae,Nidula,7425,96,0.01292929292929293,0.809496875,0.84995
F45D4AD7,GCA_036937115.1_ASM3693711v1,Nidularia sp. FH-822889,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Nidulariaceae,Nidularia,9036,124,0.013722886232846392,0.8357241935483871,0.8927499999999999
FA726085,GCA_019925105.1_ASM1992510v1,Niebla homalea,Ascomycota,Pezizomycotina,Lecanoromycetes,Lecanorales,Ramalinaceae,Niebla,9727,129,0.013262054076282512,0.8574829457364341,0.9135
FEDC52AB,GCA_001007845.1_E202H_v1,Nigrograna mackinnonii,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporales,Nigrogranaceae,Nigrograna,15529,199,0.012814733724000257,0.8492763819095478,0.9248
FA81C059,GCA_016758845.1_ASM1675884v1,Nigrospora oryzae,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,10547,163,0.015454631648810089,0.8308717791411043,0.9021
FCF5D92B,GCA_029489945.1_ASM2948994v1,Nigrospora osmanthi,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,11384,210,0.018446943078004218,0.8361561904761905,0.8894
F54978DB,GCA_018287875.1_ASM1828787v1,Nigrospora sphaerica,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariales,Apiosporaceae,Nigrospora,11772,203,0.0172443085287122,0.8451871921182266,0.8849
FE958E24,GCA_000758425.1_ASM75842v1,Nilaparvata lugens yeast-like symbiont,Ascomycota,,,,,,6512,42,0.006449631449631449,0.8569547619047619,0.95025
F9872993,GCA_023646055.1_KEW_Tchr,Teloschistes chrysophthalmus,Ascomycota,Pezizomycotina,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes,8882,110,0.012384598063499211,0.8727463636363636,0.9533
F9EF35DD,GCA_018831755.1_ASM1883175v1,Niveomyces coronatus,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Cordycipitaceae,Niveomyces,8656,101,0.011668207024029575,0.8642613861386138,0.9414
FAED2092,GCA_001636815.1_SPI_1.0,Niveomyces insectorum,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreales,Cordycipitaceae,Niveomyces,9032,152,0.01682905225863596,0.8688519736842105,0.9434
FB3604A4,GCA_022345685.2_ASM2234568v2,Nothomitra cinnamomea,Ascomycota,Pezizomycotina,Geoglossomycetes,,,Nothomitra,12102,202,0.016691455957692943,0.851069801980198,0.8963000000000001
F41EED49,GCA_033816765.1_ASM3381676v1,Nothopassalora personata,Ascomycota,Pezizomycotina,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Nothopassalora,11072,156,0.014089595375722543,0.8713192307692308,0.93815
F8846103,GCA_031771865.1_CFS_SNC2_1.0,Nothophaeocryptopus gaeumannii,Ascomycota,Pezizomycotina,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Nothophaeocryptopus,12389,176,0.014206150617483251,0.8618102272727273,0.9466
FA95D820,GCA_021642125.1_ASM2164212v1,Nothophoma quercina,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporales,Didymellaceae,Nothophoma,10776,155,0.014383815887156644,0.861963870967742,0.9351
F3B4A0F0,GCA_016906335.1_ASM1690633v1,Novakomyces olei,Ascomycota,Taphrinomycotina,,,,Novakomyces,5488,41,0.007470845481049562,0.8868390243902439,0.9538
F8CE6C00,GCA_026955015.1_ASM2695501v1,Nowakowskiella sp. JEL0078,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Cladochytriales,Nowakowskiellaceae,Nowakowskiella,7253,96,0.013235902385219909,0.8110885416666667,0.8219
F58B3FB2,GCA_027600645.1_ASM2760064v1,Nowakowskiella sp. JEL0407,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Cladochytriales,Nowakowskiellaceae,Nowakowskiella,7435,167,0.022461331540013448,0.8468676646706587,0.8975
FECA8C91,GCA_001687445.1_Obbri1,Obba rivulosa,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Gelatoporiaceae,Obba,9767,91,0.009317088153987919,0.8060956043956043,0.8609
FC3A2542,GCA_025765595.1_Obemuc1,Obelidium mucronatum,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiales,Chytriomycetaceae,Obelidium,16593,391,0.023564153558729584,0.8353358056265985,0.887
F80D5443,GCA_040364925.1_JCM_10725_assembly_v001,Cystastrum externum,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystastrum,12370,90,0.007275666936135812,0.7663277777777777,0.7655000000000001
F3A2FF18,GCA_003833135.1_ASM383313v1,Oehlia diaphana,Mucoromycota,Glomeromycotina,Glomeromycetes,Glomerales,Glomeraceae,Oehlia,31160,305,0.00978818998716303,0.7952534426229508,0.8143
FA01BE34,GCA_030572655.1_ASM3057265v1,Ogataea allantospora,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5067,33,0.006512729425695678,0.8577515151515152,0.9353
FD1D532F,GCF_019207475.1_ASM1920747v1,Ogataea angusta,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,4741,24,0.0050622231596709555,0.8784666666666667,0.92505
F2F57DF6,GCA_030578415.1_ASM3057841v1,Ogataea chonburiensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,4978,33,0.006629168340699076,0.8755575757575758,0.9546
F231E55E,GCA_030555865.1_ASM3055586v1,Ogataea corticis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5599,38,0.006786926236828005,0.8866078947368421,0.9335
F1C65CE4,GCA_019232045.1_Wolfe_Odeg_UCD465,Ogataea degrootiae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5632,63,0.011186079545454546,0.8669746031746032,0.9583
FCEF4D4D,GCA_030568015.1_ASM3056801v1,Ogataea dorogensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,4994,61,0.012214657589106928,0.9273622950819672,0.9977
FD3382BA,GCA_030569375.1_ASM3056937v1,Ogataea ganodermae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5509,42,0.007623888182973317,0.8688071428571429,0.9298500000000001
F65C0037,GCA_003706155.2_ASM370615v2,Ogataea glucozyma,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5467,38,0.00695079568319005,0.8580210526315789,0.91825
FBCC8D94,GCF_019207285.1_ASM1920728v1,Ogataea haglerorum,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,4688,28,0.005972696245733789,0.8631357142857142,0.8926499999999999
FA5EA08C,GCA_003705115.2_ASM370511v2,Ogataea henricii,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5516,34,0.006163886874546773,0.8342882352941177,0.9026000000000001
FD440B0E,GCA_003706165.3_ASM370616v3,Ogataea kodamae,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,4882,51,0.010446538303973782,0.8627392156862745,0.9359
F5080CF8,GCA_001600755.1_JCM_10240_assembly_v001,Ogataea methanolica,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5649,59,0.010444326429456542,0.8465966101694915,0.9082
FADDBEF1,GCA_030570175.1_ASM3057017v1,Ogataea methylovora,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5538,67,0.012098230408089564,0.9115089552238806,0.9785
F3361E85,GCA_003706195.2_ASM370619v2,Ogataea minuta,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5132,34,0.006625097427903352,0.886885294117647,0.9462
FCCD051A,GCA_003706235.2_ASM370623v2,Ogataea naganishii,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5330,42,0.007879924953095686,0.9039119047619047,0.9753000000000001
F71E73F2,GCA_030564965.1_ASM3056496v1,Ogataea nakhonphanomensis,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,4945,34,0.006875631951466127,0.846,0.8809
FE335943,GCA_030578575.1_ASM3057857v1,Ogataea neopini,Ascomycota,Saccharomycotina,Pichiomycetes,Pichiales,Pichiaceae,Ogataea,5215,44,0.008437200383509109,0.8704409090909091,0.9276
